CITY,Country,full.location.name,latitude.y,longitude.y,TMN,ETMN
AMORCE,France,"AMORCE, France",45.7555372,4.8229731,1,1
Ampara,Sri Lanka,"Ampara, Sri Lanka",7.3017563,81.6747295,1,
Amparo,Brazil,"Amparo, Brazil",-22.7080593,-46.7726654,1,
Amposta,Spain,"Amposta, Spain",40.7067997,0.5801695,1,
Amqui,Canada,"Amqui, Canada",48.4646053,-67.4311915,1,
Amsterdam,Netherlands,"Amsterdam, Netherlands",52.3702157,4.8951679,10,5
Amstetten,Austria,"Amstetten, Austria",48.12502,14.86934,2,1
Amuria,Uganda,"Amuria, Uganda",2.03017,33.6427533,1,
Amurrio,Spain,"Amurrio, Spain",43.0518654,-3.0013109,1,1
Amuwo-Odofin,Nigeria,"Amuwo-Odofin, Nigeria",6.4293017,3.2684215,2,2
Anabad,Spain,"Anabad, Spain",40.4135957,-3.6984394,1,
Anabta,Palestine,"Anabta, Palestine",32.307253,35.119478,1,
Anadia,Portugal,"Anadia, Portugal",40.440347,-8.4352505,1,
Anagni,Italy,"Anagni, Italy",41.745324,13.1513636,1,
Anar,"Iran, Islamic Republic of","Anar, Iran, Islamic Republic of",30.8707353,55.2756505,1,
Anarak,"Iran, Islamic Republic of","Anarak, Iran, Islamic Republic of",33.3045352,53.6962507,1,
Anarestan,"Iran, Islamic Republic of","Anarestan, Iran, Islamic Republic of",28.0330412,52.0625996,1,
Anbar,Iraq,"Anbar, Iraq",32.5597614,41.9196471,1,
Anbar Abad,"Iran, Islamic Republic of","Anbar Abad, Iran, Islamic Republic of",28.47303,57.8424255,1,
Anbaran,"Iran, Islamic Republic of","Anbaran, Iran, Islamic Republic of",38.4899016,48.4332715,1,
Ancasti,Argentina,"Ancasti, Argentina",-28.8120427,-65.5008298,1,
Anciente Olympia,Greece,"Anciente Olympia, Greece",37.6384588,21.6298796,1,
Ancona,Italy,"Ancona, Italy",43.6158299,13.518915,3,2
Andebu,Norway,"Andebu, Norway",59.3052315,10.1794105,1,
Andek,United States,"Andek, New Jersey, United States",39.9655,-74.9706,1,
Andelsbuch,Austria,"Andelsbuch, Austria",47.4131311,9.8949703,1,
Andenne,Belgium,"Andenne, Belgium",50.4911522,5.0964543,1,
Anderlecht,Belgium,"Anderlecht, Belgium",50.8365808,4.308187,1,
Andimeshk,"Iran, Islamic Republic of","Andimeshk, Iran, Islamic Republic of",32.4538139,48.3489356,1,
Andisheh,"Iran, Islamic Republic of","Andisheh, Iran, Islamic Republic of",35.7465373,51.2762733,1,
Andohjerd,France,"Andohjerd, France",43.947583,2.2072817,1,
Andong,"Korea, Republic of","Andong, Korea, Republic of",36.5683543,128.729357,3,
Andorf,Austria,"Andorf, Austria",48.3710358,13.5738477,1,1
Andorra,Andorra,"Andorra, Andorra",42.506285,1.521801,1,
Andorra la Vella,Andorra,"Andorra la Vella, Andorra",42.5063174,1.5218355,2,
Andoy,Belgium,"Andoy, Belgium",50.4355023,4.92869,1,
Andratx,Spain,"Andratx, Spain",39.5744273,2.4202537,1,
Andrian,Italy,"Andrian, Italy",46.518955,11.2336867,1,1
Aného,Togo,"Aného, Togo",6.2272766,1.5814235,1,
Ånge,France,"Ånge, France",47.33194,1.244219,1,
Angeles,Philippines,"Angeles, Philippines",15.1449853,120.5887029,1,
Angera,Italy,"Angera, Italy",45.7735988,8.5813265,1,1
Angerberg,Austria,"Angerberg, Austria",47.5053724,12.0302406,1,1
Angers,France,"Angers, France",47.478419,-0.563166,3,1
Angono,Philippines,"Angono, Philippines",14.5457372,121.1767658,1,
Angoot,India,"Angoot, India",30.0898331,79.3845675,1,
Angoulême,France,"Angoulême, France",45.648377,0.1562369,1,
Angra do Heroismo,Portugal,"Angra do Heroismo, Portugal",38.6635375,-27.2293969,1,
Anguillara Sabazia,Italy,"Anguillara Sabazia, Italy",42.0780666,12.2662372,1,1
Anhée,Belgium,"Anhée, Belgium",50.31064,4.87829,1,
Anhelo,Mexico,"Anhelo, Mexico",26.006691,-100.9469968,1,1
Anif,Austria,"Anif, Austria",47.7514297,13.0649391,1,1
Ankara,Turkey,"Ankara, Turkey",39.9333635,32.8597419,3,
Anmore,Canada,"Anmore, Canada",49.314625,-122.8556688,1,
Ann Arbor,United States,"Ann Arbor, Michigan, United States",42.2808256,-83.7430378,2,1
Annaba,Algeria,"Annaba, Algeria",36.9264582,7.7525352,1,
Annemasse-Les Voirons Agglomération,France,"Annemasse-Les Voirons Agglomération, France",46.1963006,6.2315504,1,
Annicco,Italy,"Annicco, Italy",45.2435125,9.8779267,1,1
Ano Liosia,Greece,"Ano Liosia, Greece",38.0817234,23.7036067,1,
Ansan City,"Korea, Republic of","Ansan City, Korea, Republic of",37.3218778,126.8308848,1,1
Ansbach,Germany,"Ansbach, Germany",49.3004246,10.5719357,2,1
Anseong City,"Korea, Republic of","Anseong City, Korea, Republic of",37.0079695,127.2796786,1,
Ansfelden,Austria,"Ansfelden, Austria",48.2077278,14.2912729,1,1
Ansonia,United States,"Ansonia, Connecticut, United States",41.3462078,-73.0789969,1,
Antalya,Turkey,"Antalya, Turkey",36.8968908,30.7133233,5,2
Antananarivo,Madagascar,"Antananarivo, Madagascar",-18.8791902,47.5079055,3,2
Antanifotsy,Madagascar,"Antanifotsy, Madagascar",-19.6513424,47.3266162,1,
Antigonish,Canada,"Antigonish, Canada",45.6226605,-61.9928025,1,
Antigua,Antigua and Barbuda,"Antigua, Antigua and Barbuda",17.0746557,-61.8175207,1,
Antigua Guatemala,Guatemala,"Antigua Guatemala, Guatemala",14.5585707,-90.729523,1,
Antillo,Italy,"Antillo, Italy",37.9759085,15.2463797,1,
Antioch,United States,"Antioch, California, United States",38.0049214,-121.805789,1,1
Antoing,Belgium,"Antoing, Belgium",50.5672729,3.4513915,1,
Antoñana,Spain,"Antoñana, Spain",42.6933158,-2.3964827,1,
Antonina,Brazil,"Antonina, Brazil",-25.4328356,-48.7162067,1,1
Antsirabe,Madagascar,"Antsirabe, Madagascar",-19.8730077,47.0291162,2,
Antwerp,Belgium,"Antwerp, Belgium",51.2194475,4.4024643,9,3
Anu,Australia,"Anu, Australia",-35.2776999,149.118527,1,
Anuradhapura,Sri Lanka,"Anuradhapura, Sri Lanka",8.3113518,80.4036508,2,
Anurandapura MC,Sri Lanka,"Anurandapura MC, Sri Lanka",8.3274236,80.4071349,1,
Anversa degli Abruzzi,Italy,"Anversa degli Abruzzi, Italy",41.995886,13.8040788,1,1
Anyama,Cote d'Ivoire,"Anyama, Cote d'Ivoire",5.4877137,-4.0516619,1,
Anyang City,China,"Anyang City, China",36.097577,114.392393,1,1
Anzegem,Belgium,"Anzegem, Belgium",50.8335698,3.479024,1,
Anzio,Italy,"Anzio, Italy",41.4495955,12.6197253,1,
Anzola dell'Emilia,Italy,"Anzola dell'Emilia, Italy",44.5461898,11.1927492,1,
Aosta,Italy,"Aosta, Italy",45.7349551,7.3130762,2,
Apapa,Nigeria,"Apapa, Nigeria",6.45528,3.3640841,1,
Aparecida de Goiânia,Brazil,"Aparecida de Goiânia, Brazil",-16.820257,-49.2473044,1,
Apeldoorn,Netherlands,"Apeldoorn, Netherlands",52.211157,5.9699231,1,
Apia,Samoa,"Apia, Samoa",-13.8506958,-171.7513551,1,1
Apolda,Germany,"Apolda, Germany",51.0260095,11.5155495,2,
Aprilia,Italy,"Aprilia, Italy",41.5944018,12.6560314,1,1
Apuí,Brazil,"Apuí, Brazil",-7.6269603,-59.4720904,1,1
Aqre,Sweden,"Aqre, Sweden",63.3990428,13.0815059,1,
Arab Jerusalem,United Arab Emirates,"Arab Jerusalem, United Arab Emirates",25.307974,55.4206393,1,
Aracaju,Brazil,"Aracaju, Brazil",-10.9472468,-37.0730823,1,
Arad,Romania,"Arad, Romania",46.1865606,21.3122677,2,
Aradan,"Iran, Islamic Republic of","Aradan, Iran, Islamic Republic of",35.247165,52.492073,1,
Aradippou,Cyprus,"Aradippou, Cyprus",34.9663094,33.5839983,2,1
Aragua,Venezuela,"Aragua, Venezuela",10.2313205,-67.2847875,1,
Arahal,Spain,"Arahal, Spain",37.2593351,-5.5434222,1,1
Arak,"Iran, Islamic Republic of","Arak, Iran, Islamic Republic of",34.0953553,49.7013486,1,
Aramon,France,"Aramon, France",43.890841,4.679413,1,
Aranbidgol,"Iran, Islamic Republic of","Aranbidgol, Iran, Islamic Republic of",34.0624686,51.4782228,1,
Aranga,Spain,"Aranga, Spain",43.2341013,-8.0159731,1,
Aranjuez,Spain,"Aranjuez, Spain",40.0305557,-3.6037536,3,1
Arar,Saudi Arabia,"Arar, Saudi Arabia",30.9599447,41.0595636,1,
Araraquara,Brazil,"Araraquara, Brazil",-21.7848272,-48.1786486,1,
Ararat,Turkey,"Ararat, Turkey",39.7024393,44.2990761,1,
Arateh,"Iran, Islamic Republic of","Arateh, Iran, Islamic Republic of",36.491411,52.9465492,1,
Araucária,Brazil,"Araucária, Brazil",-25.586431,-49.4052251,1,
Arbat,Russia Federation,"Arbat, Russia Federation",55.7493055,37.5908917,1,
Arbúcies,Spain,"Arbúcies, Spain",41.8165773,2.511129,1,1
Arco,United States,"Arco, California, United States",37.4059073,-122.0785514,3,1
Arcos de Valdevez,Portugal,"Arcos de Valdevez, Portugal",41.8458894,-8.4192001,2,1
Ardabil,"Iran, Islamic Republic of","Ardabil, Iran, Islamic Republic of",38.2537363,48.2999901,2,
Ardagger,Austria,"Ardagger, Austria",48.1687874,14.8364744,1,1
Ardakan,"Iran, Islamic Republic of","Ardakan, Iran, Islamic Republic of",32.3082212,54.0085616,1,
Ardal,"Iran, Islamic Republic of","Ardal, Iran, Islamic Republic of",31.9946605,50.6482517,1,
Ardea,Italy,"Ardea, Italy",41.6079691,12.5432586,1,
Ardennes,France,"Ardennes, France",49.7624642,4.6285053,1,1
Ardestan,"Iran, Islamic Republic of","Ardestan, Iran, Islamic Republic of",33.3839078,52.3773067,1,
Ardooie,Belgium,"Ardooie, Belgium",50.9767648,3.1991212,1,
Areatza,Spain,"Areatza, Spain",43.1169996,-2.7730027,1,1
Arenas del Rey,Spain,"Arenas del Rey, Spain",36.9583114,-3.8928979,1,1
Arendal,Norway,"Arendal, Norway",58.4617568,8.7724499,2,2
Arendonk,Belgium,"Arendonk, Belgium",51.322049,5.0863348,1,
Arenys de Munt,Spain,"Arenys de Munt, Spain",41.6093683,2.5408414,1,
Arequipa,Peru,"Arequipa, Peru",-16.4090474,-71.537451,3,1
Arese,Italy,"Arese, Italy",45.5508115,9.0779155,1,1
Arezzo,Italy,"Arezzo, Italy",43.4632839,11.8796336,1,
Arge?,Romania,"Arge?, Romania",45.0722527,24.8142726,1,
Aria,United States,"Aria, Nevada, United States",36.1070118,-115.1776329,1,
Ariana,Tunisia,"Ariana, Tunisia",36.8665367,10.1647233,1,
Arica,Chile,"Arica, Chile",-18.4782534,-70.3125988,1,1
Ariccia,Italy,"Ariccia, Italy",41.7211083,12.6726413,2,2
Arilje,Republic of Serbia,"Arilje, Republic of Serbia",43.7518301,20.0973982,1,
Arish,Egypt,"Arish, Egypt",31.132093,33.8032762,1,
Arkavaz,"Iran, Islamic Republic of","Arkavaz, Iran, Islamic Republic of",33.3924085,46.5885175,1,
Arkhangelsk,Russia Federation,"Arkhangelsk, Russia Federation",64.5472507,40.5601553,1,
Arlington County,United States,"Arlington County, Virginia, United States",38.8816208,-77.0909809,1,1
Arlon,Belgium,"Arlon, Belgium",49.6851364,5.8104804,1,
Armenia,Armenia,"Armenia, Armenia",40.069099,45.038189,2,2
Armeria,Mexico,"Armeria, Mexico",18.9336111,-103.9997222,1,
Armoun,United States,"Armoun, Alaska, United States",61.101971,-149.731051,1,
Armstrong,United States,"Armstrong, Iowa, United States",43.3960697,-94.4783082,1,
Arnasco,Italy,"Arnasco, Italy",44.0786188,8.1065516,1,
Arnes,United States,"Arnes, Texas, United States",29.771888,-95.38976,1,
Arnhem,Netherlands,"Arnhem, Netherlands",51.9851034,5.8987296,3,1
Arnhem Nijmegen,Netherlands,"Arnhem Nijmegen, Netherlands",51.914722,5.885833,1,1
Arnoldstein,Austria,"Arnoldstein, Austria",46.5499903,13.7057619,1,1
Arnsberg,Germany,"Arnsberg, Germany",51.4073375,8.052771,1,
Arnstadt,Germany,"Arnstadt, Germany",50.840914,10.9505322,1,
Arosa,Switzerland,"Arosa, Switzerland",46.7823704,9.6799111,1,
Arosio,Italy,"Arosio, Italy",45.7209375,9.2054287,1,1
Arradon,France,"Arradon, France",47.627666,-2.822817,1,
Arronches,Portugal,"Arronches, Portugal",39.1218363,-7.2845731,1,
Arsago Seprio,Italy,"Arsago Seprio, Italy",45.6893366,8.7359732,1,1
Arsanjan,"Iran, Islamic Republic of","Arsanjan, Iran, Islamic Republic of",29.9196861,53.2988862,1,
Arta,Spain,"Arta, Spain",39.6946212,3.350928,1,
Artern,Germany,"Artern, Germany",51.3673649,11.2954854,1,
Artés,Spain,"Artés, Spain",41.796354,1.9514657,1,1
Artesa de Lleida,Spain,"Artesa de Lleida, Spain",41.553054,0.7033745,1,
Artigas,Uruguay,"Artigas, Uruguay",-30.4059907,-56.470944,1,
Artois,United States,"Artois, California, United States",39.6196036,-122.1938726,1,1
Artvin,Turkey,"Artvin, Turkey",41.180937,41.820819,1,
Arusha,"Tanzania, United Republic of","Arusha, Tanzania, United Republic of",-3.3869254,36.6829927,1,1
Arvandkenar,"Iran, Islamic Republic of","Arvandkenar, Iran, Islamic Republic of",30.0613683,48.4535335,1,
Arvayheer,Mongolia,"Arvayheer, Mongolia",46.272878,102.7790303,1,
Arzago d’Adda,Italy,"Arzago d’Adda, Italy",45.4826265,9.5648006,1,1
Arzamas,Russia Federation,"Arzamas, Russia Federation",55.3964609,43.8299175,1,
Arzano,France,"Arzano, France",47.901504,-3.440441,1,
Arzergrande,Italy,"Arzergrande, Italy",45.2739091,12.0484304,1,
As,American Samoa,"As, American Samoa",-14.3016396,-170.6961815,2,1
Asad Abad,Afghanistan,"Asad Abad, Afghanistan",34.8742638,71.1537637,1,
Asadiyeh,"Iran, Islamic Republic of","Asadiyeh, Iran, Islamic Republic of",32.91407,60.0230559,1,
Asan City,"Korea, Republic of","Asan City, Korea, Republic of",36.789796,127.0018494,1,1
Asan-si,"Korea, Republic of","Asan-si, Korea, Republic of",36.789796,127.0018494,1,
Asante Akim North,Ghana,"Asante Akim North, Ghana",6.8769125,-1.0203224,1,
Asara,India,"Asara, India",29.2459302,77.3078133,1,
Ascha,Canada,"Ascha, Canada",53.484446,-113.480149,1,1
Aschach an der Donau,Austria,"Aschach an der Donau, Austria",48.3641034,14.0193903,1,1
Aschach an der Steyr,Austria,"Aschach an der Steyr, Austria",48.01266,14.33511,1,1
Aschaffenburg,Germany,"Aschaffenburg, Germany",49.9806625,9.1355554,2,1
Aschbach-Markt,Austria,"Aschbach-Markt, Austria",48.0728629,14.7528843,1,1
Ascó,Spain,"Ascó, Spain",41.1827575,0.5671571,2,1
Asenovgrad,Bulgaria,"Asenovgrad, Bulgaria",42.0133722,24.8784393,1,1
Aserrí,Costa Rica,"Aserrí, Costa Rica",9.8641706,-84.0933652,1,
Ashaiman,Ghana,"Ashaiman, Ghana",5.6931346,-0.0326531,1,
Ashfield,Australia,"Ashfield, Australia",-33.8889,151.1249,1,1
Ashkelon,Israel,"Ashkelon, Israel",31.6687885,34.5742523,1,
Ashkezar,"Iran, Islamic Republic of","Ashkezar, Iran, Islamic Republic of",32.000172,54.2074613,1,
Ashkhane,"Iran, Islamic Republic of","Ashkhane, Iran, Islamic Republic of",37.5544156,56.9267259,1,
Ashland,United States,"Ashland, Oregon, United States",42.1945758,-122.7094767,2,1
Ashtian,"Iran, Islamic Republic of","Ashtian, Iran, Islamic Republic of",34.520447,50.0059337,1,
Ashty,Russia Federation,"Ashty, Russia Federation",41.9607134,47.50453,1,
Asir,Saudi Arabia,"Asir, Saudi Arabia",19.0969062,42.8637875,2,
Asker,Norway,"Asker, Norway",59.8218296,10.4209871,1,1
Asmara,Eritrea,"Asmara, Eritrea",15.3228767,38.9250517,1,
Asnes,Norway,"Asnes, Norway",60.6292255,12.2179065,1,
ASPAC,Germany,"ASPAC, Germany",48.9675903,9.3968064,1,
Aspach,France,"Aspach, France",47.64337,7.237294,1,1
Aspang Markt,Austria,"Aspang Markt, Austria",47.5536189,16.0896389,1,1
Aspe,Spain,"Aspe, Spain",38.3435941,-0.7704126,1,1
Aspen,United States,"Aspen, Colorado, United States",39.1910983,-106.8175387,1,1
Asperhofen,Austria,"Asperhofen, Austria",48.2453212,15.9244595,1,1
Assalouyeh,"Iran, Islamic Republic of","Assalouyeh, Iran, Islamic Republic of",27.472075,52.6146057,1,
As-Salt,Jordan,"As-Salt, Jordan",32.0366011,35.7288398,1,1
Asse,Belgium,"Asse, Belgium",50.909373,4.2005478,1,
Assen,Netherlands,"Assen, Netherlands",52.992753,6.5642284,1,
Assenede,Belgium,"Assenede, Belgium",51.2269688,3.7510346,1,
Assens,Switzerland,"Assens, Switzerland",46.6132945,6.6226762,1,
Assisi,Italy,"Assisi, Italy",43.0707017,12.6195966,3,
Assling,Austria,"Assling, Austria",46.786776,12.6399092,1,1
Astana,Kazakstan,"Astana, Kazakstan",51.1605227,71.4703558,2,
Astaneh,"Iran, Islamic Republic of","Astaneh, Iran, Islamic Republic of",33.8851324,49.3526243,1,
Astaneh Ashrafiyeh,"Iran, Islamic Republic of","Astaneh Ashrafiyeh, Iran, Islamic Republic of",37.2598022,49.9436621,1,
Astara,"Iran, Islamic Republic of","Astara, Iran, Islamic Republic of",38.4224562,48.8687149,1,
Asten,Netherlands,"Asten, Netherlands",51.4029943,5.7440776,1,1
Astrakhan,Russia Federation,"Astrakhan, Russia Federation",46.3588045,48.0599345,1,
Astypalea,Greece,"Astypalea, Greece",36.5389811,26.3131356,1,
Asunafo South,Ghana,"Asunafo South, Ghana",6.6148152,-2.4999918,1,
Asuncion,Paraguay,"Asuncion, Paraguay",-25.2637399,-57.575926,4,2
Asuncion Ixtaltepec,Mexico,"Asuncion Ixtaltepec, Mexico",16.5002684,-95.0624713,1,
Aswan,Egypt,"Aswan, Egypt",24.088938,32.8998293,2,
Asyut,Egypt,"Asyut, Egypt",27.1783117,31.1859257,1,
Atakpamé,Togo,"Atakpamé, Togo",7.5286908,1.1305049,1,
Atar,Mauritania,"Atar, Mauritania",20.5072923,-13.052978,1,
Ataura,Peru,"Ataura, Peru",-11.8024518,-75.439571,1,
Ate,Peru,"Ate, Peru",-12.0266998,-76.8895843,2,1
Atebubu,Ghana,"Atebubu, Ghana",7.7541209,-0.9844567,1,
Ateleta,Italy,"Ateleta, Italy",41.8538142,14.1940962,1,1
Athenry,Ireland,"Athenry, Ireland",53.3008131,-8.7453768,1,
Athens,Greece,"Athens, Greece",37.9838096,23.7275388,13,6
Atibaia,Brazil,"Atibaia, Brazil",-23.1175492,-46.5567066,1,
Atlanta,United States,"Atlanta, Georgia, United States",33.7489954,-84.3879824,5,2
Atlantic City,United States,"Atlantic City, New Jersey, United States",39.3642834,-74.4229266,1,
Attert,Belgium,"Attert, Belgium",49.7506889,5.7865368,1,
Attil,India,"Attil, India",13.3484606,74.7778694,1,
Attnang-Puchheim,Austria,"Attnang-Puchheim, Austria",48.0154384,13.7242505,1,1
Atwima Nwabiagya,Ghana,"Atwima Nwabiagya, Ghana",6.5972124,-1.5789994,1,
Atzenbrugg,Austria,"Atzenbrugg, Austria",48.2912006,15.9057591,1,1
Atzitzihuacan,Mexico,"Atzitzihuacan, Mexico",18.8243415,-98.5833554,1,
Atzitzintla,Mexico,"Atzitzintla, Mexico",18.897608,-97.3259978,1,
Au,Australia,"Au, Australia",-25.274398,133.775136,1,
Au am Leithaberge,Austria,"Au am Leithaberge, Austria",47.9247057,16.5560761,1,1
Aubagne,France,"Aubagne, France",43.2926781,5.5676425,1,
Aubange,Belgium,"Aubange, Belgium",49.5692623,5.8039986,1,
Aube,France,"Aube, France",48.1563418,4.3732462,1,1
Auberg,Austria,"Auberg, Austria",48.544107,14.0517041,1,1
Aubervilliers,France,"Aubervilliers, France",48.912259,2.384049,2,
Auckland,New Zealand,"Auckland, New Zealand",-36.8484597,174.7633315,6,3
Audincourt,France,"Audincourt, France",47.481724,6.840615,1,
Auerbach i.d. Opf.,Germany,"Auerbach i.d. Opf., Germany",49.6918411,11.6287208,1,
Auersthal,Austria,"Auersthal, Austria",48.3738758,16.6362003,1,1
Augsburg,Germany,"Augsburg, Germany",48.3705449,10.89779,5,2
Aurich,Germany,"Aurich, Germany",53.4708393,7.4848308,1,
Aurina,Italy,"Aurina, Italy",47.0020051,11.933166,1,1
Auriol,France,"Auriol, France",43.369174,5.631363,1,
Aurland,Norway,"Aurland, Norway",60.8567206,7.111657,1,
Aurora,United States,"Aurora, Colorado, United States",39.7294319,-104.8319195,2,1
Aurskog-Holand,Norway,"Aurskog-Holand, Norway",59.8457053,11.5256025,1,
Austin,United States,"Austin, Texas, United States",30.267153,-97.7430608,5,2
Australian Capital Territory Government,Australia,"Australian Capital Territory Government, Australia",-35.283122,149.131828,1,1
Auvergne-Rhône-Alpes,France,"Auvergne-Rhône-Alpes, France",45.4471431,4.3852507,1,
Avaj,"Iran, Islamic Republic of","Avaj, Iran, Islamic Republic of",35.5793683,49.2242359,1,
Avanos,Turkey,"Avanos, Turkey",38.710814,34.842081,1,1
Aveiro,Portugal,"Aveiro, Portugal",40.6413266,-8.6536321,2,1
Avelgem,Belgium,"Avelgem, Belgium",50.7760145,3.445404,1,
Avellaneda,Argentina,"Avellaneda, Argentina",-34.6610756,-58.3669739,1,
Averara,Italy,"Averara, Italy",45.9902099,9.6313357,1,1
Avezzano,Italy,"Avezzano, Italy",42.0281396,13.4255637,1,1
Avià,Spain,"Avià, Spain",42.0782101,1.8202649,1,
Aviano,Italy,"Aviano, Italy",46.0695445,12.5881394,2,1
Avigliana,Italy,"Avigliana, Italy",45.076291,7.4016896,1,1
Avignon,France,"Avignon, France",43.949317,4.805528,2,
Avila,Spain,"Avila, Spain",40.6421174,-4.6657027,1,
Avilés,Spain,"Avilés, Spain",43.5511103,-5.9304039,1,
Avio,Italy,"Avio, Italy",45.7327794,10.9397993,1,1
Avis,United States,"Avis, California, United States",33.9518328,-118.3870357,1,1
Avni,United States,"Avni, Florida, United States",26.65581,-80.204203,1,
Awaé,Cameroon,"Awaé, Cameroon",3.9001877,11.8806177,1,
Awutu Senya,Ghana,"Awutu Senya, Ghana",5.5195405,-0.4879916,1,
Axams,Austria,"Axams, Austria",47.2303585,11.279549,1,1
Axe,Canada,"Axe, Canada",45.9943491,-67.23297,1,
Ayagoz,Kazakstan,"Ayagoz, Kazakstan",47.9755808,80.432736,1,
Ayask,"Iran, Islamic Republic of","Ayask, Iran, Islamic Republic of",33.8893535,58.3802473,1,
Ayios Athanasios,Cyprus,"Ayios Athanasios, Cyprus",34.723194,33.0507632,1,
Ayios Dometios,Cyprus,"Ayios Dometios, Cyprus",35.1751962,33.3289733,1,
Aytre,France,"Aytre, France",46.134424,-1.113732,1,
Azandarian,"Iran, Islamic Republic of","Azandarian, Iran, Islamic Republic of",34.5075893,48.6915418,1,
Azanuy,Spain,"Azanuy, Spain",41.9723804,0.3111735,1,
Azara,Spain,"Azara, Spain",42.0698273,-0.0300282,1,
Azarshahr,"Iran, Islamic Republic of","Azarshahr, Iran, Islamic Republic of",37.7443158,45.9872077,1,
Azcapotzalco,Mexico,"Azcapotzalco, Mexico",19.4846606,-99.1886749,1,
Azemmour,Morocco,"Azemmour, Morocco",33.286667,-8.3471781,1,
Azna,"Iran, Islamic Republic of","Azna, Iran, Islamic Republic of",33.4499509,49.4516846,1,
Aznalcázar,Spain,"Aznalcázar, Spain",37.3047112,-6.2495425,1,1
Azov,Russia Federation,"Azov, Russia Federation",47.0947446,39.4136552,1,
Azrou,Morocco,"Azrou, Morocco",33.4347305,-5.2318879,1,
Azzanello,Italy,"Azzanello, Italy",45.3126808,9.9201417,1,1
Azzano Decimo,Italy,"Azzano Decimo, Italy",45.8813211,12.7144703,1,
Azzano San Paolo,Italy,"Azzano San Paolo, Italy",45.6596702,9.6746896,1,1
Azzone,Italy,"Azzone, Italy",45.9785684,10.1125513,1,1
B?l?i,"Moldova, Republic of","B?l?i, Moldova, Republic of",47.7539947,27.9184148,1,
Ba Phnom District,Cambodia,"Ba Phnom District, Cambodia",11.2589274,105.4009508,1,
Baakline,Lebanon,"Baakline, Lebanon",33.6789886,35.5581341,1,
Baalbek,Lebanon,"Baalbek, Lebanon",34.0046888,36.2110399,1,
Baarle-Hertog,Belgium,"Baarle-Hertog, Belgium",51.441832,4.931736,1,
Bab Anar,India,"Bab Anar, India",33.7780948,74.8499821,1,
Bab Oman,Oman,"Bab Oman, Oman",23.6181014,58.5150074,1,
Babadjou,Cameroon,"Babadjou, Cameroon",5.6775119,10.2053488,1,
Babahaidar,"Iran, Islamic Republic of","Babahaidar, Iran, Islamic Republic of",32.3299155,50.4708808,1,
Babice,Poland,"Babice, Poland",50.0518206,19.4168349,1,
Babol,"Iran, Islamic Republic of","Babol, Iran, Islamic Republic of",36.5386629,52.6764543,1,
Babolsar,"Iran, Islamic Republic of","Babolsar, Iran, Islamic Republic of",36.7048972,52.6546785,1,
Babylon,United States,"Babylon, New York, United States",40.6956552,-73.3256753,1,
Bac?u,Romania,"Bac?u, Romania",46.5670437,26.9145748,1,
